index,img_path,label_A,label_B,clip_choice,prob0,prompt0,prob1,prompt1
1566,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001566_playing tennis_to_brushing teeth_us_pXO_vwPc_000031_000041_bg_QLMiv2Sd_zI_000001_000011/000151.jpg,playing tennis,brushing teeth,1,22.679771423339844,A person doing playing tennis at school restroom,23.50554847717285,A person doing brushing teeth at school gymnasium
1567,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001567_playing guitar_to_playing accordion_Bd0dqJ1ac0w_000006_000016_bg_0yyodmE6cGg_000463_000473/000151.jpg,playing guitar,playing accordion,1,26.47015380859375,A person doing playing guitar at park bench,30.34699249267578,A person doing playing accordion at park
1568,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001568_playing trumpet_to_juggling soccer ball_umQ5vv15kg4_000086_000096_bg_yHqx_bo9fLg_000002_000012/000151.jpg,playing trumpet,juggling soccer ball,0,22.493202209472656,A person doing playing trumpet at soccer field,21.984329223632812,A person doing juggling soccer ball at park bench
1569,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001569_playing violin_to_clean and jerk_H0EcgaAV9lU_000196_000206_bg_2ObpbfBZnAQ_000007_000017/000151.jpg,playing violin,clean and jerk,1,22.604642868041992,A person doing playing violin at crossfit box,22.688467025756836,A person doing clean and jerk at park bench
1570,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001570_tying tie_to_walking the dog_-irXG0K3Wfo_000126_000136_bg_sy9T57J6qEg_000002_000012/000151.jpg,tying tie,walking the dog,0,25.250690460205078,A person doing tying tie at beach,17.596633911132812,A person doing walking the dog at office
1571,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001571_playing trumpet_to_smoking_bNMIsZhrucM_000000_000010_bg_tmeWeaEXaN8_000091_000101/000142.jpg,playing trumpet,smoking,0,20.992799758911133,A person doing playing trumpet at balcony,20.212703704833984,A person doing smoking at park bench
1572,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001572_playing violin_to_reading book_fYXb94-2Ako_000008_000018_bg_taZtEzvkg3M_000002_000012/000151.jpg,playing violin,reading book,0,23.786155700683594,A person doing playing violin at park,19.659379959106445,A person doing reading book at concert hall
1573,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001573_shooting basketball_to_playing piano_7hyIcy24W-s_000003_000013_bg_B98TeRdNznM_000026_000036/000151.jpg,shooting basketball,playing piano,0,29.900867462158203,A person doing shooting basketball at living room,27.192493438720703,A person doing playing piano at driveway
1574,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001574_shooting goal (soccer)_to_playing volleyball_QgzJW2EWJK8_000002_000012_bg_4XWyND-u0PA_000023_000033/000091.jpg,shooting goal (soccer),playing volleyball,1,29.22617530822754,A person doing shooting goal (soccer) at backyard,34.973228454589844,A person doing playing volleyball at sports complex
1575,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001575_sword fighting_to_reading book_EXza4JiRURc_000002_000012_bg_PsiGCxGW12A_000086_000096/000151.jpg,sword fighting,reading book,0,23.476966857910156,A person doing sword fighting at coffee shop,16.572620391845703,A person doing reading book at beach cove
1576,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001576_walking the dog_to_clean and jerk_klt-rafGwIc_000151_000161_bg_gnh-Gzl8QKY_000044_000054/000151.jpg,walking the dog,clean and jerk,0,21.768579483032227,A person doing walking the dog at weightlifting competition,19.392696380615234,A person doing clean and jerk at park
1577,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001577_golf driving_to_climbing ladder_dhpzYm8xWYg_000004_000014_bg_4QbjK2_ilTI_000000_000010/000151.jpg,golf driving,climbing ladder,0,26.808687210083008,A person doing golf driving at fire station,24.647729873657227,A person doing climbing ladder at golf course
1578,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001578_playing bass guitar_to_catching or throwing baseball_pfWmvoFOjxk_000148_000158_bg_u9qR9c2HsA4_000008_000018/000151.jpg,playing bass guitar,catching or throwing baseball,1,20.86048126220703,A person doing playing bass guitar at backyard,26.997095108032227,A person doing catching or throwing baseball at music studio
1579,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001579_punching person (boxing)_to_eating cake_-PW6kckornM_000008_000018_bg_sh1DwTqCfec_000049_000059/000151.jpg,punching person (boxing),eating cake,0,27.50623321533203,A person doing punching person (boxing) at birthday party,27.225297927856445,A person doing eating cake at boxing ring
1580,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001580_skipping rope_to_playing trumpet_nxDAt9SkPoA_000123_000133_bg_k4wYU7PZuPY_000029_000039/000151.jpg,skipping rope,playing trumpet,0,25.705093383789062,A person doing skipping rope at music festival,21.078903198242188,A person doing playing trumpet at schoolyard
1581,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001581_playing trumpet_to_playing tennis_WEvC_iKNa8o_000001_000011_bg_ma7UszE8wqA_000428_000438/000121.jpg,playing trumpet,playing tennis,1,19.958505630493164,A person doing playing trumpet at community center,24.493846893310547,A person doing playing tennis at street corner
1582,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001582_tying tie_to_skiing (not slalom or crosscountry)_7Mtprt8_bqM_000060_000070_bg_GS3C6pgGeus_000039_000049/000151.jpg,tying tie,skiing (not slalom or crosscountry),0,27.945768356323242,A person doing tying tie at aspen,18.329978942871094,A person doing skiing (not slalom or crosscountry) at car
1583,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001583_playing tennis_to_climbing a rope_e2dwACRESXc_000082_000092_bg_SU_x2LQqSLs_000000_000010/000151.jpg,playing tennis,climbing a rope,0,25.70572853088379,A person doing playing tennis at circus,25.17664337158203,A person doing climbing a rope at community center
1584,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001584_skipping rope_to_cleaning windows_f3iR_d-DWcQ_000186_000196_bg_z6Xahf4nv7U_000129_000139/000151.jpg,skipping rope,cleaning windows,1,23.893611907958984,A person doing skipping rope at residential home,25.175020217895508,A person doing cleaning windows at playground
1585,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001585_shooting goal (soccer)_to_flying kite_lI9_x10EdY8_000002_000012_bg_skexFUHz3_0_000026_000036/000079.jpg,shooting goal (soccer),flying kite,0,28.570642471313477,A person doing shooting goal (soccer) at backyard,27.61319923400879,A person doing flying kite at backyard
1586,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001586_playing bass guitar_to_brushing hair_0GWr1EV6ZuY_000106_000116_bg_Exyv2UKrdJQ_000108_000118/000151.jpg,playing bass guitar,brushing hair,1,24.87566375732422,A person doing playing bass guitar at bathroom,25.50629425048828,A person doing brushing hair at home studio
1587,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001587_brushing hair_to_dunking basketball_i4ddhWXmitw_000001_000011_bg_jeoHhPBPpZg_000006_000016/000151.jpg,brushing hair,dunking basketball,1,24.72612762451172,A person doing brushing hair at gymnasium,26.077207565307617,A person doing dunking basketball at bedroom
1588,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001588_playing tennis_to_shooting goal (soccer)_GVK6q6VYAGs_000023_000033_bg_sIn7Te48YL4_000158_000168/000151.jpg,playing tennis,shooting goal (soccer),1,31.122249603271484,A person doing playing tennis at professional stadium,31.849727630615234,A person doing shooting goal (soccer) at tennis court
1589,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001589_flying kite_to_dunking basketball_zIf7WC3ASzc_000694_000704_bg_j3_aKBMC1Aw_000008_000018/000151.jpg,flying kite,dunking basketball,1,22.998031616210938,A person doing flying kite at gymnasium,28.918901443481445,A person doing dunking basketball at backyard
1590,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001590_playing tennis_to_playing basketball_o79s5eOAF-c_000379_000389_bg_cM5f-bT07gc_000033_000043/000151.jpg,playing tennis,playing basketball,1,29.205846786499023,A person doing playing tennis at driveway,29.78881072998047,A person doing playing basketball at backyard
1591,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001591_deadlifting_to_brushing teeth_3Wf-PoZZz-E_000040_000050_bg_l8WyYM_CNWg_000044_000054/000151.jpg,deadlifting,brushing teeth,0,27.74726104736328,A person doing deadlifting at dentist office,21.986618041992188,A person doing brushing teeth at garage
1592,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001592_skiing slalom_to_bowling_8SUqJPBbweE_000038_000048_bg_nF64BTCr6P8_000001_000011/000151.jpg,skiing slalom,bowling,1,20.71900749206543,A person doing skiing slalom at amusement park,32.82832336425781,A person doing bowling at chamonix
1593,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001593_canoeing or kayaking_to_brushing hair_g6JbVxvMXV0_000029_000039_bg_F152yHSTPvM_000517_000527/000151.jpg,canoeing or kayaking,brushing hair,0,23.626924514770508,A person doing canoeing or kayaking at dressing room,21.338336944580078,A person doing brushing hair at bayou
1594,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001594_eating cake_to_driving car_dQcNfbY0hwg_000037_000047_bg_XwOo3SKUciI_000025_000035/000151.jpg,eating cake,driving car,1,23.487688064575195,A person doing eating cake at suburban neighborhood,26.17918586730957,A person doing driving car at home
1595,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001595_dribbling basketball_to_tying tie_6cwDzCzQLCg_000134_000144_bg_OBLCipmRnUI_000143_000153/000151.jpg,dribbling basketball,tying tie,0,24.531946182250977,A person doing dribbling basketball at wedding venue,20.287214279174805,A person doing tying tie at street
1596,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001596_shooting goal (soccer)_to_bowling_BxUmYyt76eI_000059_000069_bg_PVJ71MCXCFU_000028_000038/000151.jpg,shooting goal (soccer),bowling,1,27.976909637451172,A person doing shooting goal (soccer) at sports complex,29.03537368774414,A person doing bowling at sports complex
1597,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001597_writing_to_eating cake_RYsaQFpGX54_000091_000101_bg_8QhblWHnNAY_000019_000029/000151.jpg,writing,eating cake,0,22.662677764892578,A person doing writing at picnic area,22.340951919555664,A person doing eating cake at home office
1598,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001598_playing volleyball_to_juggling soccer ball_FnbrvKMwJFc_000025_000035_bg_bU9ahurY1a4_000000_000010/000151.jpg,playing volleyball,juggling soccer ball,1,26.847043991088867,A person doing playing volleyball at gymnasium,30.935256958007812,A person doing juggling soccer ball at park
1599,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001599_punching person (boxing)_to_walking the dog_59-9QPuRgVs_000036_000046_bg_KbXOZPf5laY_000026_000036/000151.jpg,punching person (boxing),walking the dog,0,31.83819007873535,A person doing punching person (boxing) at trail,28.884536743164062,A person doing walking the dog at boxing ring
1600,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001600_driving car_to_hurdling_5EUF1Xl3DFY_000010_000020_bg_HeHaCIdpRdo_000006_000016/000151.jpg,driving car,hurdling,1,24.073877334594727,A person doing driving car at training facility,29.573593139648438,A person doing hurdling at parking lot
1601,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001601_shooting goal (soccer)_to_catching or throwing frisbee_iMkymcBJUTE_000075_000085_bg_5w7-2_KAP2k_000006_000016/000151.jpg,shooting goal (soccer),catching or throwing frisbee,0,31.065412521362305,A person doing shooting goal (soccer) at park,27.680465698242188,A person doing catching or throwing frisbee at professional stadium
1602,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001602_skiing slalom_to_juggling soccer ball_Z5Z_FhmdjOQ_000017_000027_bg_SfS9njrU-bQ_000029_000039/000151.jpg,skiing slalom,juggling soccer ball,0,27.67150115966797,A person doing skiing slalom at beach,27.11651611328125,A person doing juggling soccer ball at vail
1603,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001603_catching or throwing baseball_to_catching or throwing frisbee_YKYIU2yqpG8_000002_000012_bg_HV0Hs4UysUM_000004_000014/000101.jpg,catching or throwing baseball,catching or throwing frisbee,1,30.211240768432617,A person doing catching or throwing baseball at park,31.32973289489746,A person doing catching or throwing frisbee at park
1604,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001604_playing piano_to_smoking_4P-itbH9hRo_000057_000067_bg_SrIotBfD6BY_000001_000011/000151.jpg,playing piano,smoking,1,21.7426815032959,A person doing playing piano at park,25.34022331237793,A person doing smoking at music studio
1605,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001605_playing guitar_to_surfing water_nqN8z4pyRzs_000261_000271_bg_0Nr7AVRWCSo_000042_000052/000151.jpg,playing guitar,surfing water,1,22.943050384521484,A person doing playing guitar at malibu,24.680583953857422,A person doing surfing water at coffee shop
1606,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001606_playing violin_to_climbing ladder_Vj5XAQ5hFzY_000061_000071_bg_PDRjrn_jFME_000015_000025/000102.jpg,playing violin,climbing ladder,0,26.623958587646484,A person doing playing violin at fire station,22.051481246948242,A person doing climbing ladder at concert hall
1607,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001607_skiing (not slalom or crosscountry)_to_golf driving_eKVOA77_Mlw_000724_000734_bg_0u4c8Cel91U_000041_000051/000151.jpg,skiing (not slalom or crosscountry),golf driving,1,22.5377197265625,A person doing skiing (not slalom or crosscountry) at sports club,23.060434341430664,A person doing golf driving at zermatt
1608,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001608_canoeing or kayaking_to_shooting goal (soccer)_APbBBzEq7oo_000335_000345_bg_gWlesNa2vbU_000000_000010/000151.jpg,canoeing or kayaking,shooting goal (soccer),1,16.958513259887695,A person doing canoeing or kayaking at sports complex,24.322500228881836,A person doing shooting goal (soccer) at puget sound
