index,img_path,label_A,label_B,clip_choice,prob0,prompt0,prob1,prompt1
1541,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001541_playing basketball_to_playing accordion_0zTKKv_g0CY_000223_000233_bg_xNz65ouVPGo_000076_000086/000142.jpg,playing basketball,playing accordion,1,17.769319534301758,A person doing playing basketball at coffee shop,25.833457946777344,A person doing playing accordion at basketball court
1542,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001542_reading newspaper_to_golf driving_rbARTX3cWf0_000735_000745_bg_jr3uNxx0zT4_000004_000014/000151.jpg,reading newspaper,golf driving,0,17.659564971923828,A person doing reading newspaper at resort,15.308819770812988,A person doing golf driving at subway
1543,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001543_cleaning windows_to_sweeping floor_5UxNn-to5cw_000004_000014_bg_8ddV4PIuIBs_000082_000092/000151.jpg,cleaning windows,sweeping floor,1,26.725725173950195,A person doing cleaning windows at garage,32.589332580566406,A person doing sweeping floor at residential home
1544,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001544_playing trumpet_to_dribbling basketball_p2UMwzWsY0U_000002_000012_bg_upXS1qv56Ww_000077_000087/000151.jpg,playing trumpet,dribbling basketball,1,28.06161880493164,A person doing playing trumpet at street,29.554155349731445,A person doing dribbling basketball at marching band
1545,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001545_cleaning windows_to_skiing slalom_kli7ZPH2vOs_000004_000014_bg__YZiOJn1mYg_000010_000020/000151.jpg,cleaning windows,skiing slalom,1,24.728384017944336,A person doing cleaning windows at st. moritz,32.5881233215332,A person doing skiing slalom at hospital
1546,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001546_reading book_to_skiing slalom_WwPqNROPZx8_000023_000033_bg_dzsLwiCoVfo_000367_000377/000151.jpg,reading book,skiing slalom,1,19.466754913330078,A person doing reading book at aspens,24.105545043945312,A person doing skiing slalom at bedroom
1547,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001547_sword fighting_to_playing volleyball_QEMrisQ7bXI_000037_000047_bg_u14xcMsAsA0_000055_000065/000151.jpg,sword fighting,playing volleyball,0,25.509626388549805,A person doing sword fighting at school,22.911542892456055,A person doing playing volleyball at beach cove
1548,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001548_driving car_to_sweeping floor_JYdPH8D6ZcI_000056_000066_bg_DoSknWpQyPs_000055_000065/000151.jpg,driving car,sweeping floor,0,23.685327529907227,A person doing driving car at kitchen,14.504456520080566,A person doing sweeping floor at country road
1549,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001549_tying tie_to_surfing water_x_fudDEG30o_000005_000015_bg_huD7LQBrg2k_000057_000067/000151.jpg,tying tie,surfing water,0,25.131919860839844,A person doing tying tie at bondi beach,18.67001724243164,A person doing surfing water at dressing room
1550,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001550_playing tennis_to_playing bass guitar_6yj1AlZW5og_000098_000108_bg_1nho7QEZT84_000189_000199/000151.jpg,playing tennis,playing bass guitar,0,30.69315528869629,A person doing playing tennis at home studio,29.987409591674805,A person doing playing bass guitar at sports club
1551,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001551_clean and jerk_to_skiing slalom_R6pk7NDa7Mw_000015_000025_bg_hx-AbPBIrFE_000039_000049/000151.jpg,clean and jerk,skiing slalom,1,26.99021339416504,A person doing clean and jerk at whistler blackcomb,27.040321350097656,A person doing skiing slalom at crossfit box
1552,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001552_playing piano_to_skiing (not slalom or crosscountry)_WFsMi09soZs_000002_000012_bg_3GUtkq_GmaA_000016_000026/000151.jpg,playing piano,skiing (not slalom or crosscountry),1,23.321304321289062,A person doing playing piano at banff,25.2872371673584,A person doing skiing (not slalom or crosscountry) at living room
1553,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001553_brushing hair_to_playing bass guitar_gaunySZtkzA_000020_000030_bg_U3HzxozvdCo_000204_000214/000151.jpg,brushing hair,playing bass guitar,0,23.93670082092285,A person doing brushing hair at garage,23.351531982421875,A person doing playing bass guitar at bedroom
1554,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001554_sword fighting_to_playing guitar_6yG62_4m-hs_000012_000022_bg_XN68IGmQcis_000094_000104/000151.jpg,sword fighting,playing guitar,1,20.25139045715332,A person doing sword fighting at street corner,26.626760482788086,A person doing playing guitar at beach cove
1555,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001555_playing trumpet_to_bowling_bNMIsZhrucM_000000_000010_bg_5Vu8HJ__eMg_000277_000287/000142.jpg,playing trumpet,bowling,0,26.08765411376953,A person doing playing trumpet at sports complex,24.67237663269043,A person doing bowling at jazz club
1556,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001556_playing bass guitar_to_punching person (boxing)_Bobkw016yr0_000041_000051_bg_GCeJ0S7BWj4_000342_000352/000151.jpg,playing bass guitar,punching person (boxing),1,25.487401962280273,A person doing playing bass guitar at sports arena,27.690893173217773,A person doing punching person (boxing) at garage
1557,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001557_flying kite_to_archery_QWYIpugAC7A_000051_000061_bg_IcXj4je-tto_000000_000010/000151.jpg,flying kite,archery,0,29.64445686340332,A person doing flying kite at forest clearing,27.791595458984375,A person doing archery at hilltop
1558,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001558_catching or throwing frisbee_to_playing trumpet_W9sNq_-j1Nc_000020_000030_bg_qAl4lWHJHPE_000007_000017/000151.jpg,catching or throwing frisbee,playing trumpet,0,24.89410972595215,A person doing catching or throwing frisbee at music festival,23.677345275878906,A person doing playing trumpet at open field
1559,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001559_punching person (boxing)_to_playing saxophone_dQ0cG_xaPeU_000149_000159_bg_9zhbUqXWyog_000090_000100/000151.jpg,punching person (boxing),playing saxophone,0,23.951007843017578,A person doing punching person (boxing) at music festival,23.121376037597656,A person doing playing saxophone at street
1560,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001560_flying kite_to_tying tie_SPqE12qW4bA_000067_000077_bg_hvSrk8GIO-E_000113_000123/000151.jpg,flying kite,tying tie,1,20.153913497924805,A person doing flying kite at car,23.700952529907227,A person doing tying tie at backyard
1561,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001561_playing guitar_to_flying kite_k4ixAfJ1LuI_000214_000224_bg_U6THcz2Qt3Q_000199_000209/000151.jpg,playing guitar,flying kite,1,22.148115158081055,A person doing playing guitar at beach,23.53408432006836,A person doing flying kite at beach
1562,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001562_playing tennis_to_playing piano_4TfpfZPfM9s_000016_000026_bg_tR3gnlWGiNU_000004_000014/000151.jpg,playing tennis,playing piano,0,22.558073043823242,A person doing playing tennis at music studio,20.200916290283203,A person doing playing piano at tennis court
1563,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001563_writing_to_reading newspaper_vYfm8bO--TM_000004_000014_bg_4zpTIveqvL8_000004_000014/000151.jpg,writing,reading newspaper,1,22.659072875976562,A person doing writing at living room,22.769424438476562,A person doing reading newspaper at university classroom
1564,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001564_playing violin_to_sword fighting_WXt6Xqc9st0_000011_000021_bg_bPHsWugu78s_000119_000129/000151.jpg,playing violin,sword fighting,1,22.089439392089844,A person doing playing violin at abandoned warehouse,23.013761520385742,A person doing sword fighting at park bench
1565,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001565_shooting basketball_to_brushing teeth_V91EGAtkS8o_000003_000013_bg_X8Tzn9cdCiA_000043_000053/000040.jpg,shooting basketball,brushing teeth,0,21.974000930786133,A person doing shooting basketball at gym locker room,21.813430786132812,A person doing brushing teeth at park
1566,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001566_playing tennis_to_brushing teeth_us_pXO_vwPc_000031_000041_bg_QLMiv2Sd_zI_000001_000011/000151.jpg,playing tennis,brushing teeth,0,25.26557159423828,A person doing playing tennis at hotel room,23.47361946105957,A person doing brushing teeth at sports club
1567,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001567_playing guitar_to_playing accordion_Bd0dqJ1ac0w_000006_000016_bg_0yyodmE6cGg_000463_000473/000151.jpg,playing guitar,playing accordion,1,27.166854858398438,A person doing playing guitar at music festival,30.34699249267578,A person doing playing accordion at park
1568,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001568_playing trumpet_to_juggling soccer ball_umQ5vv15kg4_000086_000096_bg_yHqx_bo9fLg_000002_000012/000151.jpg,playing trumpet,juggling soccer ball,1,22.24027442932129,A person doing playing trumpet at park,22.779170989990234,A person doing juggling soccer ball at marching band
1569,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001569_playing violin_to_clean and jerk_H0EcgaAV9lU_000196_000206_bg_2ObpbfBZnAQ_000007_000017/000151.jpg,playing violin,clean and jerk,0,28.039688110351562,A person doing playing violin at weightlifting competition,22.66820526123047,A person doing clean and jerk at living room
1570,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001570_tying tie_to_walking the dog_-irXG0K3Wfo_000126_000136_bg_sy9T57J6qEg_000002_000012/000151.jpg,tying tie,walking the dog,0,25.250690460205078,A person doing tying tie at beach,18.633073806762695,A person doing walking the dog at hotel room
1571,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001571_playing trumpet_to_smoking_bNMIsZhrucM_000000_000010_bg_tmeWeaEXaN8_000091_000101/000142.jpg,playing trumpet,smoking,0,20.992799758911133,A person doing playing trumpet at balcony,20.307926177978516,A person doing smoking at jazz club
1572,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001572_playing violin_to_reading book_fYXb94-2Ako_000008_000018_bg_taZtEzvkg3M_000002_000012/000151.jpg,playing violin,reading book,0,23.58870506286621,A person doing playing violin at coffee shop,20.576757431030273,A person doing reading book at street corner
1573,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001573_shooting basketball_to_playing piano_7hyIcy24W-s_000003_000013_bg_B98TeRdNznM_000026_000036/000151.jpg,shooting basketball,playing piano,0,28.307336807250977,A person doing shooting basketball at jazz club,26.088560104370117,A person doing playing piano at park
1574,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001574_shooting goal (soccer)_to_playing volleyball_QgzJW2EWJK8_000002_000012_bg_4XWyND-u0PA_000023_000033/000091.jpg,shooting goal (soccer),playing volleyball,1,29.22617530822754,A person doing shooting goal (soccer) at backyard,34.973228454589844,A person doing playing volleyball at sports complex
1575,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001575_sword fighting_to_reading book_EXza4JiRURc_000002_000012_bg_PsiGCxGW12A_000086_000096/000151.jpg,sword fighting,reading book,0,23.476966857910156,A person doing sword fighting at coffee shop,15.812433242797852,A person doing reading book at forest clearing
1576,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001576_walking the dog_to_clean and jerk_klt-rafGwIc_000151_000161_bg_gnh-Gzl8QKY_000044_000054/000151.jpg,walking the dog,clean and jerk,0,20.595693588256836,A person doing walking the dog at gym,17.05836296081543,A person doing clean and jerk at beach
1577,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001577_golf driving_to_climbing ladder_dhpzYm8xWYg_000004_000014_bg_4QbjK2_ilTI_000000_000010/000151.jpg,golf driving,climbing ladder,0,26.808687210083008,A person doing golf driving at fire station,24.647729873657227,A person doing climbing ladder at golf course
1578,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001578_playing bass guitar_to_catching or throwing baseball_pfWmvoFOjxk_000148_000158_bg_u9qR9c2HsA4_000008_000018/000151.jpg,playing bass guitar,catching or throwing baseball,1,23.171491622924805,A person doing playing bass guitar at baseball field,24.328702926635742,A person doing catching or throwing baseball at home studio
1579,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001579_punching person (boxing)_to_eating cake_-PW6kckornM_000008_000018_bg_sh1DwTqCfec_000049_000059/000151.jpg,punching person (boxing),eating cake,0,28.523174285888672,A person doing punching person (boxing) at picnic area,17.886505126953125,A person doing eating cake at backyard
1580,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001580_skipping rope_to_playing trumpet_nxDAt9SkPoA_000123_000133_bg_k4wYU7PZuPY_000029_000039/000151.jpg,skipping rope,playing trumpet,0,25.705093383789062,A person doing skipping rope at music festival,18.787506103515625,A person doing playing trumpet at backyard
1581,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001581_playing trumpet_to_playing tennis_WEvC_iKNa8o_000001_000011_bg_ma7UszE8wqA_000428_000438/000121.jpg,playing trumpet,playing tennis,1,21.992918014526367,A person doing playing trumpet at sports club,25.368467330932617,A person doing playing tennis at jazz club
1582,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001582_tying tie_to_skiing (not slalom or crosscountry)_7Mtprt8_bqM_000060_000070_bg_GS3C6pgGeus_000039_000049/000151.jpg,tying tie,skiing (not slalom or crosscountry),0,25.378847122192383,A person doing tying tie at zermatt,20.18630027770996,A person doing skiing (not slalom or crosscountry) at office
1583,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001583_playing tennis_to_climbing a rope_e2dwACRESXc_000082_000092_bg_SU_x2LQqSLs_000000_000010/000151.jpg,playing tennis,climbing a rope,0,25.70572853088379,A person doing playing tennis at circus,22.968563079833984,A person doing climbing a rope at school gymnasium
