action_swap_path,frame_num,label_A,label_B,predicted_label,predicted_score,human_action_rank,human_action_score,background_action_rank,background_action_score,human_top1,human_top5,background_top1,background_top5,background_wins,ranking_gap,score_gap,top10_predictions
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002017_smoking_to_playing trumpet_Ag9mJ4tEIEE_000273_000283_bg_3f9VlqbXH2I_000114_000124,150.0,smoking,playing trumpet,punching person (boxing),0.34053918719291687,23,0.005376796238124371,24,0.005031139124184847,False,False,False,False,False,1,-0.0003456571139395237,"['punching person (boxing)', 'juggling soccer ball', 'juggling balls', 'skipping rope', 'hitting baseball', 'clean and jerk', 'deadlifting', 'dribbling basketball', 'dunking basketball', 'shooting basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002021_sword fighting_to_hitting baseball_YuIkJHl38zM_000196_000206_bg_YoeNeYbyJJ8_000015_000025,150.0,sword fighting,hitting baseball,hitting baseball,0.7666906714439392,8,0.0008664942579343915,1,0.7666906714439392,False,False,True,True,True,-7,0.7658241771860048,"['hitting baseball', 'catching or throwing baseball', 'cleaning windows', 'catching or throwing frisbee', 'hurdling', 'golf driving', 'archery', 'sword fighting', 'playing tennis', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002025_playing tennis_to_bowling_lkf8t3P7pEU_000063_000073_bg_-jOClYqKtE8_000003_000013,150.0,playing tennis,bowling,bowling,0.9442170858383179,19,0.00038492633029818535,1,0.9442170858383179,False,False,True,True,True,-18,0.9438321595080197,"['bowling', 'skiing slalom', 'shooting goal (soccer)', 'juggling balls', 'skiing (not slalom or crosscountry)', 'sweeping floor', 'golf driving', 'driving car', 'surfing water', 'juggling soccer ball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002029_deadlifting_to_playing trumpet_DkMOK0cw4aU_000039_000049_bg_ab_OfNZPMD4_000232_000242,150.0,deadlifting,playing trumpet,dunking basketball,0.3340556025505066,25,0.002989145228639245,40,0.0008956469828262925,False,False,False,False,False,15,-0.0020934982458129525,"['dunking basketball', 'climbing ladder', 'hurdling', 'sword fighting', 'surfing water', 'climbing a rope', 'punching person (boxing)', 'shooting basketball', 'skiing slalom', 'juggling soccer ball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002033_playing violin_to_playing saxophone_RL9vt7ZinXU_000116_000126_bg_rHY2iPRm9uQ_000002_000012,150.0,playing violin,playing saxophone,playing violin,0.7596511244773865,1,0.7596511244773865,5,0.030045898631215096,True,True,False,True,False,4,-0.7296052258461714,"['playing violin', 'playing trumpet', 'playing accordion', 'playing piano', 'playing saxophone', 'playing bass guitar', 'playing guitar', 'sword fighting', 'opening bottle', 'juggling balls']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002037_walking the dog_to_catching or throwing baseball__NnV0Wjzq5o_000000_000010_bg_FbImz9B2jBY_000000_000010,150.0,walking the dog,catching or throwing baseball,skipping rope,0.20108434557914734,20,0.0004793973348569125,15,0.010479837656021118,False,False,False,False,True,-5,0.010000440321164206,"['skipping rope', 'catching or throwing frisbee', 'juggling soccer ball', 'dunking basketball', 'juggling balls', 'hurdling', 'climbing a rope', 'flying kite', 'playing volleyball', 'dribbling basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002041_driving car_to_playing guitar_ewrjLjfshtM_000054_000064_bg_H9XWa152whU_000333_000343,150.0,driving car,playing guitar,playing guitar,0.9252627491950989,28,4.912361873721238e-06,1,0.9252627491950989,False,False,True,True,True,-27,0.9252578368332252,"['playing guitar', 'playing bass guitar', 'playing violin', 'playing saxophone', 'playing accordion', 'writing', 'playing trumpet', 'playing piano', 'opening bottle', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002045_playing violin_to_smoking_3veoIiHAn74_000042_000052_bg_Hm9Wiaraw3Q_000318_000328,150.0,playing violin,smoking,playing violin,0.3117833733558655,1,0.3117833733558655,7,0.014516477473080158,True,True,False,False,False,6,-0.2972668958827853,"['playing violin', 'playing bass guitar', 'playing guitar', 'playing saxophone', 'playing accordion', 'playing trumpet', 'smoking', 'cleaning windows', 'juggling balls', 'playing piano']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002049_juggling soccer ball_to_playing trumpet_yTs5t9Jas6E_000045_000055_bg_jwYikLyqs0k_000002_000012,150.0,juggling soccer ball,playing trumpet,hurdling,0.15503047406673431,7,0.033816635608673096,9,0.030080581083893776,False,False,False,False,False,2,-0.0037360545247793198,"['hurdling', 'hitting baseball', 'skipping rope', 'sword fighting', 'dribbling basketball', 'skiing slalom', 'juggling soccer ball', 'bowling', 'playing trumpet', 'punching person (boxing)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002053_playing volleyball_to_shooting basketball_zgd0BfzJ4zI_000025_000035_bg_3yCXyEEriGg_000168_000178,150.0,playing volleyball,shooting basketball,playing basketball,0.265473335981369,6,0.024965981021523476,2,0.2621173858642578,False,False,False,True,True,-4,0.23715140484273434,"['playing basketball', 'shooting basketball', 'dribbling basketball', 'dunking basketball', 'bowling', 'playing volleyball', 'juggling balls', 'juggling soccer ball', 'shooting goal (soccer)', 'hurdling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002057_clean and jerk_to_playing volleyball_pGTViTGel1I_000031_000041_bg_43Etho3Mvlc_000444_000454,150.0,clean and jerk,playing volleyball,dribbling basketball,0.3427085876464844,11,0.007712774444371462,4,0.09442578256130219,False,False,False,True,True,-7,0.08671300811693072,"['dribbling basketball', 'juggling soccer ball', 'shooting goal (soccer)', 'playing volleyball', 'skipping rope', 'juggling balls', 'shooting basketball', 'dunking basketball', 'playing basketball', 'hurdling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002061_skipping rope_to_surfing water_XilAaJ_r4tA_000056_000066_bg_79Dk3kqInn4_000033_000043,150.0,skipping rope,surfing water,climbing ladder,0.1831173151731491,6,0.05448777973651886,2,0.16834521293640137,False,False,False,True,True,-4,0.11385743319988251,"['climbing ladder', 'surfing water', 'climbing a rope', 'hurdling', 'juggling balls', 'skipping rope', 'dunking basketball', 'skiing slalom', 'smoking', 'flying kite']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002065_walking the dog_to_playing piano_DoH8sIQyOyk_000000_000010_bg_M1X8UKqQDvA_000074_000084,122.0,walking the dog,playing piano,playing piano,0.873235285282135,37,2.852488250937313e-05,1,0.873235285282135,False,False,True,True,True,-36,0.8732067603996256,"['playing piano', 'playing accordion', 'playing guitar', 'playing saxophone', 'playing violin', 'playing trumpet', 'writing', 'climbing ladder', 'opening bottle', 'playing bass guitar']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002069_playing volleyball_to_playing tennis_Djgz_dNVPjA_000069_000079_bg_vvEVrgYIMdc_000046_000056,144.0,playing volleyball,playing tennis,playing tennis,0.9592077136039734,11,0.0010317234555259347,1,0.9592077136039734,False,False,True,True,True,-10,0.9581759901484475,"['playing tennis', 'sweeping floor', 'shooting goal (soccer)', 'dribbling basketball', 'juggling soccer ball', 'hitting baseball', 'juggling balls', 'playing basketball', 'skipping rope', 'shooting basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002073_hurdling_to_reading newspaper_1ZP9LHPTwwg_000012_000022_bg_ju7KZiJC9qM_000012_000022,150.0,hurdling,reading newspaper,juggling soccer ball,0.26554787158966064,13,0.0034795694518834352,38,6.344007124425843e-05,False,False,False,False,False,25,-0.003416129380639177,"['juggling soccer ball', 'shooting goal (soccer)', 'dribbling basketball', 'playing basketball', 'dunking basketball', 'shooting basketball', 'playing volleyball', 'juggling balls', 'skiing slalom', 'playing tennis']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002077_playing piano_to_shooting basketball_-4c_tY98bNg_000053_000063_bg_kmcKQn7Xbyg_000003_000013,150.0,playing piano,shooting basketball,skipping rope,0.45846349000930786,33,0.0001351973187411204,6,0.016556117683649063,False,False,False,False,True,-27,0.016420920364907943,"['skipping rope', 'dribbling basketball', 'juggling soccer ball', 'shooting goal (soccer)', 'playing basketball', 'shooting basketball', 'juggling balls', 'bowling', 'playing volleyball', 'climbing a rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002081_hitting baseball_to_eating cake_O2GSaYqH8JY_000047_000057_bg_ntDFgioEXGE_000022_000032,150.0,hitting baseball,eating cake,skipping rope,0.17459630966186523,20,0.00987813901156187,9,0.022978361696004868,False,False,False,False,True,-11,0.013100222684442997,"['skipping rope', 'climbing a rope', 'playing saxophone', 'eating ice cream', 'sweeping floor', 'walking the dog', 'sword fighting', 'drinking', 'eating cake', 'opening bottle']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002085_walking the dog_to_hitting baseball_Y8TmxcMDS4Y_000012_000022_bg_8Y27KEUXFNc_000001_000011,150.0,walking the dog,hitting baseball,shooting goal (soccer),0.37313827872276306,16,0.004264474380761385,3,0.1087525486946106,False,False,False,True,True,-13,0.10448807431384921,"['shooting goal (soccer)', 'catching or throwing frisbee', 'hitting baseball', 'juggling soccer ball', 'playing basketball', 'playing volleyball', 'shooting basketball', 'flying kite', 'dunking basketball', 'catching or throwing baseball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002089_tying tie_to_shooting basketball_QQp6IfJInQc_000105_000115_bg_0sCSK1Ox5Ts_000046_000056,150.0,tying tie,shooting basketball,tying tie,0.35809534788131714,1,0.35809534788131714,25,0.006496740970760584,True,True,False,False,False,24,-0.35159860691055655,"['tying tie', 'juggling soccer ball', 'punching person (boxing)', 'climbing a rope', 'juggling balls', 'playing violin', 'playing piano', 'dribbling basketball', 'sword fighting', 'opening bottle']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002093_flying kite_to_drinking_3dnRiA5pSwU_000024_000034_bg_0JFH2o8xhOc_000013_000023,84.5,flying kite,drinking,flying kite,0.12503641843795776,1,0.12503641843795776,15,0.02326946146786213,True,True,False,False,False,14,-0.10176695697009563,"['flying kite', 'surfing water', 'smoking', 'playing saxophone', 'bowling', 'dunking basketball', 'shooting basketball', 'playing guitar', 'playing piano', 'writing']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002097_flying kite_to_brushing teeth_1K1b8Zphi3U_000009_000019_bg_xVFvbPiXNVU_000003_000013,150.0,flying kite,brushing teeth,brushing teeth,0.6101741194725037,50,1.518098906672094e-05,1,0.6101741194725037,False,False,True,True,True,-49,0.6101589384834369,"['brushing teeth', 'brushing hair', 'opening bottle', 'juggling soccer ball', 'playing violin', 'juggling balls', 'drinking', 'punching person (boxing)', 'playing trumpet', 'playing guitar']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002101_bowling_to_climbing a rope_v52Gi2rgV3w_000005_000015_bg_U37wFpsVFOs_000004_000014,85.0,bowling,climbing a rope,climbing a rope,0.5193993449211121,32,0.0001083731694961898,1,0.5193993449211121,False,False,True,True,True,-31,0.5192909717516159,"['climbing a rope', 'climbing ladder', 'dunking basketball', 'clean and jerk', 'skipping rope', 'juggling balls', 'juggling soccer ball', 'playing volleyball', 'hitting baseball', 'flying kite']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002105_juggling soccer ball_to_golf driving_oNEHCEWJfJE_000073_000083_bg_CyqWCmRAEpE_000024_000034,150.0,juggling soccer ball,golf driving,shooting goal (soccer),0.5681065320968628,6,0.02360890433192253,2,0.23437657952308655,False,False,False,True,True,-4,0.21076767519116402,"['shooting goal (soccer)', 'golf driving', 'catching or throwing frisbee', 'flying kite', 'juggling balls', 'juggling soccer ball', 'catching or throwing baseball', 'hitting baseball', 'skiing slalom', 'archery']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002109_eating cake_to_playing tennis_8QhblWHnNAY_000019_000029_bg_4516t11fQWM_000028_000038,109.0,eating cake,playing tennis,playing tennis,0.3290562331676483,12,0.018978670239448547,1,0.3290562331676483,False,False,True,True,True,-11,0.31007756292819977,"['playing tennis', 'climbing ladder', 'dribbling basketball', 'juggling balls', 'opening bottle', 'climbing a rope', 'bowling', 'juggling soccer ball', 'skipping rope', 'skiing slalom']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002113_sword fighting_to_hurdling_VsQ3uFHTeU4_000007_000017_bg_Q99scMw_PH8_000013_000023,150.0,sword fighting,hurdling,hurdling,0.9990647435188293,16,8.893574886315037e-06,1,0.9990647435188293,False,False,True,True,True,-15,0.999055849943943,"['hurdling', 'climbing a rope', 'catching or throwing baseball', 'flying kite', 'shooting goal (soccer)', 'climbing ladder', 'skipping rope', 'catching or throwing frisbee', 'skiing slalom', 'skiing (not slalom or crosscountry)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002117_playing volleyball_to_playing guitar_xvbYqEnuGLc_000000_000010_bg_H9XWa152whU_000333_000343,150.0,playing volleyball,playing guitar,playing bass guitar,0.6280730962753296,22,0.0006476151174865663,2,0.2617608904838562,False,False,False,True,True,-20,0.26111327536636963,"['playing bass guitar', 'playing guitar', 'playing violin', 'playing saxophone', 'playing trumpet', 'shooting goal (soccer)', 'surfing water', 'cleaning windows', 'juggling soccer ball', 'dunking basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002121_catching or throwing baseball_to_reading newspaper_U9zBDYcLFPY_000000_000010_bg_hvdAZq0pa_g_000063_000073,106.0,catching or throwing baseball,reading newspaper,dunking basketball,0.459531307220459,19,0.0005862617399543524,43,1.623084426682908e-05,False,False,False,False,False,24,-0.0005700308956875233,"['dunking basketball', 'climbing ladder', 'playing basketball', 'climbing a rope', 'dribbling basketball', 'shooting basketball', 'hitting baseball', 'skipping rope', 'hurdling', 'punching person (boxing)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002125_reading newspaper_to_surfing water_L77P-kV3OxY_000786_000796_bg_Xw4fT9C0koA_000176_000186,150.0,reading newspaper,surfing water,surfing water,0.9607502222061157,43,8.34193269838579e-06,1,0.9607502222061157,False,False,True,True,True,-42,0.9607418802734173,"['surfing water', 'skiing slalom', 'climbing a rope', 'flying kite', 'catching or throwing frisbee', 'cleaning windows', 'catching or throwing baseball', 'hitting baseball', 'skiing (not slalom or crosscountry)', 'juggling soccer ball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002129_golf driving_to_brushing hair_gAOsSDTkxhk_000026_000036_bg_bQ7CWiB6TAg_000024_000034,150.0,golf driving,brushing hair,skipping rope,0.2563297748565674,47,0.00036544844624586403,7,0.02621157094836235,False,False,False,False,True,-40,0.025846122502116486,"['skipping rope', 'juggling soccer ball', 'brushing teeth', 'playing accordion', 'juggling balls', 'punching person (boxing)', 'brushing hair', 'dunking basketball', 'climbing a rope', 'climbing ladder']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002133_drinking_to_cleaning windows_E6lfrZb-3MY_000003_000013_bg_ZA8MirJslus_000066_000076,121.5,drinking,cleaning windows,cleaning windows,0.5271583199501038,29,0.0008170352084562182,1,0.5271583199501038,False,False,True,True,True,-28,0.5263412847416475,"['cleaning windows', 'punching person (boxing)', 'brushing hair', 'opening bottle', 'sword fighting', 'brushing teeth', 'golf driving', 'juggling soccer ball', 'eating ice cream', 'juggling balls']"
